uuid,inat_id,timestamp,date,lon,lat,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements
fdc8cdef-7b23-473a-840b-15ed416a2fa8,316551433,2025-09-18 11:00:08-06:00,2025-09-18,-105.7981466667,35.795755,3198.0,,8.0,26.0,0.0,14.8,,1022.8,Collybia odora,"Tererro, NM, US",1
a0c72a55-81a9-4e6f-a155-ac3393be59dd,308550404,2025-08-22 09:25:00-06:00,2025-08-22,-105.83899722,35.72812222,2548.0,,15.0,31.7,0.0,11.2,,1014.3,Collybia odora,"Santa Fe, New Mexico, United States",1
9a206982-579c-499d-9a12-3a4a09704427,308548265,2025-08-22 09:24:00-06:00,2025-08-22,-105.83900556,35.72810278,2548.0,,15.0,31.7,0.0,11.2,,1014.3,Collybia odora,"Santa Fe, New Mexico, United States",1
03039a60-c573-4ace-bffb-6d2c4468ab91,239250252,2024-09-01 11:36:39-06:00,2024-09-01,-107.1649847,38.8590155997,2738.0,,,,,7.4,,1023.6,Collybia odora,"Somerset, CO 81434, USA",3
7fc1f0ed-f0eb-470b-a6eb-b82f768e17fb,238790773,2024-08-28 11:16:06-06:00,2024-08-28,-107.9974833333,39.00885,2965.0,,15.0,33.9,0.0,13.0,,1012.4,Collybia odora,"Grand Mesa Uncompahgre and Gunnison National Forests, Cedaredge, CO, US",2
05e97283-479e-48cc-9cb4-70651f364872,237765756,2024-08-24 15:19:43-06:00,2024-08-24,-107.1380111111,39.2778166667,3081.0,,10.6,21.1,,6.8,,1017.0,Collybia odora,"Carbondale, CO 81623, USA",1
d6722060-e24d-41f5-85bb-6b975d535a89,236967426,2024-08-18 19:26:51-06:00,2024-08-18,-106.7960583333,37.4842866667,3328.0,,8.0,17.0,1.4,12.9,,1043.3,Collybia odora,"Rio Grande National Forest, Creede, CO, US",4
068eccf5-bc19-40b3-bedf-7f95d83458e2,236966786,2024-08-18 19:05:27-06:00,2024-08-18,-106.7966833333,37.48397,3328.0,,8.0,17.0,1.4,12.9,,1043.3,Collybia odora,"Rio Grande National Forest, Creede, CO, US",3
e92d9c2b-690a-412b-a273-eef3210c9a6d,235560285,2024-08-12 11:48:31-06:00,2024-08-12,-106.8021227047,37.482702302,3309.0,,5.0,13.0,4.0,11.7,,1039.4,Collybia odora,"Mineral County, CO, USA",3
089842b8-bd5a-44e7-b02b-53c4e640a33c,235428785,2024-08-12 11:03:50-06:00,2024-08-12,-106.7789301851,37.507014544,3035.0,,5.0,13.0,4.0,11.7,,1039.4,Collybia odora,"Colorado, US",1
ed01085d-bdb7-4e2f-bafc-7c0a59ed1ccb,235424916,2024-08-11 16:05:00-06:00,2024-08-11,-105.7948558799,35.7918615631,3277.0,,18.9,31.1,,15.6,,1014.4,Collybia odora,"Santa Fe County, NM, USA",1
8ff40990-5459-4a10-a414-7b421b9d1a02,233339553,2024-07-31 10:56:00-06:00,2024-07-31,-105.8069764372,35.80082435,3340.0,,15.0,36.7,0.0,11.1,,1009.7,Collybia odora,"Santa Fe County, NM, USA",1
b845df52-8fd8-468b-afdb-e4818473f928,181015436,2023-08-30 11:47:32-06:00,2023-08-30,-105.0621893234,38.9408080645,2821.0,,9.1,29.2,0.0,13.9,,1014.7,Collybia odora,"Colorado, US",2
2c54a97e-8c2e-4570-9888-aff4f65ca3b9,131948672,2022-08-21 10:14:17-06:00,2022-08-21,-105.57492,40.0746695,3194.0,,6.8,19.1,7.1,3.4,,1030.4,Collybia odora,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Ward, CO, US",1
7aafadc7-2225-40e7-b2bc-79841d6a1bca,131942730,2022-08-19 11:52:06-06:00,2022-08-19,-107.8260883333,37.8541633333,3047.0,,10.0,17.0,7.5,3.4,,1030.0,Collybia odora,"Grand Mesa Uncompahgre and Gunnison National Forests, Ophir, CO, US",1
c208e48b-cc14-47ff-bdab-80d9f388b3eb,131520587,2022-08-19 11:56:43-06:00,2022-08-19,-107.8260125856,37.8544161493,2981.0,,10.0,17.0,7.5,3.4,,1030.0,Collybia odora,"San Miguel County, US-CO, US",3
8fd5f1d7-d847-4360-949d-8c5f6347e4d9,128509328,2022-07-29 10:33:24-06:00,2022-07-29,-106.7508616667,39.2444333333,2684.0,,9.4,23.9,,9.2,,1016.0,Collybia odora,"White River National Forest, Meredith, CO, US",2
c31e4103-b596-4102-b52b-fb24c3bdfb2c,374086426,2026-06-19 16:48:42-07:00,2026-06-19,-121.55687,45.423825,1257.0,,13.0,32.0,0.0,2.9,,1009.3,Collybia odora,"Mt. Hood National Forest, Mount Hood Parkdale, OR, US",1
8088e1d7-3455-40d6-b350-40a4feb0d1a1,328812217,2025-11-29 13:07:37-08:00,2025-11-29,-121.6305083333,45.55122,444.0,,1.0,5.0,0.0,1.2,,1024.9,Collybia odora,"Berry Rd, Mount Hood Parkdale, OR, US",1
